id,period_id,number,color,scraped_at
17276,20250903100010887,1,GREEN,2025-09-03 14:46:59.969932+00
17277,20250903100010888,3,GREEN,2025-09-03 14:47:59.881055+00
17278,20250903100010889,2,RED,2025-09-03 14:48:59.891492+00
17279,20250903100010890,1,GREEN,2025-09-03 14:49:59.886346+00
17280,20250903100010891,0,VIOLET,2025-09-03 14:50:59.908575+00
17281,20250903100010892,2,RED,2025-09-03 14:51:59.892868+00
17282,20250903100010893,6,RED,2025-09-03 14:52:59.895552+00
17283,20250903100010894,6,RED,2025-09-03 14:53:59.893096+00
17284,20250903100010895,5,VIOLET,2025-09-03 14:54:59.905995+00
17285,20250903100010896,6,RED,2025-09-03 14:55:59.886857+00
17286,20250903100010897,7,GREEN,2025-09-03 14:56:59.892004+00
17287,20250903100010898,7,GREEN,2025-09-03 14:57:59.882219+00
17288,20250903100010899,4,RED,2025-09-03 14:58:59.9183+00
17289,20250903100010900,5,VIOLET,2025-09-03 14:59:59.903398+00
17290,20250903100010901,1,GREEN,2025-09-03 15:00:59.894929+00
17291,20250903100010902,6,RED,2025-09-03 15:01:59.890312+00
17292,20250903100010903,7,GREEN,2025-09-03 15:02:59.889178+00
17293,20250903100010904,5,VIOLET,2025-09-03 15:03:59.892615+00
17294,20250903100010905,0,VIOLET,2025-09-03 15:04:59.890815+00
17295,20250903100010906,4,RED,2025-09-03 15:05:59.890368+00
17296,20250903100010907,4,RED,2025-09-03 15:06:59.89854+00
17297,20250903100010908,3,GREEN,2025-09-03 15:07:59.97802+00
17298,20250903100010909,8,RED,2025-09-03 15:08:59.902312+00
17299,20250903100010910,5,VIOLET,2025-09-03 15:09:59.962691+00
17300,20250903100010911,1,GREEN,2025-09-03 15:10:59.89933+00
17301,20250903100010912,2,RED,2025-09-03 15:11:59.899691+00
17302,20250903100010913,6,RED,2025-09-03 15:12:59.911212+00
17303,20250903100010914,3,GREEN,2025-09-03 15:13:59.891577+00
17304,20250903100010915,8,RED,2025-09-03 15:14:59.895532+00
17305,20250903100010916,6,RED,2025-09-03 15:15:59.878285+00
17306,20250903100010917,1,GREEN,2025-09-03 15:16:59.883253+00
17307,20250903100010918,3,GREEN,2025-09-03 15:17:59.887326+00
17308,20250903100010919,3,GREEN,2025-09-03 15:18:59.884878+00
17309,20250903100010920,2,RED,2025-09-03 15:19:59.899217+00
17310,20250903100010921,9,GREEN,2025-09-03 15:20:59.896864+00
17311,20250903100010922,1,GREEN,2025-09-03 15:21:59.957053+00
17312,20250903100010923,0,VIOLET,2025-09-03 15:22:59.900669+00
17313,20250903100010924,6,RED,2025-09-03 15:23:59.900308+00
17314,20250903100010925,2,RED,2025-09-03 15:24:59.905967+00
17315,20250903100010926,9,GREEN,2025-09-03 15:25:59.904049+00
17316,20250903100010927,6,RED,2025-09-03 15:26:59.887764+00
17317,20250903100010928,8,RED,2025-09-03 15:27:59.888876+00
17318,20250903100010929,4,RED,2025-09-03 15:28:59.880076+00
17319,20250903100010930,6,RED,2025-09-03 15:29:59.893754+00
17320,20250903100010931,5,VIOLET,2025-09-03 15:30:59.915181+00
17321,20250903100010932,0,VIOLET,2025-09-03 15:31:59.894189+00
17322,20250903100010933,5,VIOLET,2025-09-03 15:32:59.889235+00
17323,20250903100010934,8,RED,2025-09-03 15:33:59.889798+00
17324,20250903100010935,0,VIOLET,2025-09-03 15:34:59.883279+00
17325,20250903100010936,1,GREEN,2025-09-03 15:35:59.891208+00
17326,20250903100010937,5,VIOLET,2025-09-03 15:36:59.901653+00
17327,20250903100010938,9,GREEN,2025-09-03 15:37:59.895252+00
17328,20250903100010939,1,GREEN,2025-09-03 15:38:59.893338+00
17329,20250903100010940,2,RED,2025-09-03 15:39:59.88372+00
17330,20250903100010941,9,GREEN,2025-09-03 15:40:59.932488+00
17331,20250903100010942,7,GREEN,2025-09-03 15:41:59.908955+00
17332,20250903100010943,9,GREEN,2025-09-03 15:42:59.898136+00
17333,20250903100010944,7,GREEN,2025-09-03 15:43:59.88959+00
17334,20250903100010945,3,GREEN,2025-09-03 15:44:59.904648+00
17335,20250903100010946,6,RED,2025-09-03 15:45:59.885637+00
17336,20250903100010947,9,GREEN,2025-09-03 15:46:59.975566+00
17337,20250903100010948,8,RED,2025-09-03 15:47:59.882557+00
17338,20250903100010949,4,RED,2025-09-03 15:48:59.886914+00
17339,20250903100010950,0,VIOLET,2025-09-03 15:49:59.888827+00
17340,20250903100010951,5,VIOLET,2025-09-03 15:50:59.92141+00
17341,20250903100010952,2,RED,2025-09-03 15:51:59.891066+00
17342,20250903100010953,9,GREEN,2025-09-03 15:52:59.888144+00
17343,20250903100010954,9,GREEN,2025-09-03 15:53:59.88946+00
17344,20250903100010955,3,GREEN,2025-09-03 15:54:59.902118+00
17345,20250903100010956,5,VIOLET,2025-09-03 15:55:59.896765+00
17346,20250903100010957,4,RED,2025-09-03 15:56:59.88069+00
17347,20250903100010958,2,RED,2025-09-03 15:57:59.955614+00
17348,20250903100010959,4,RED,2025-09-03 15:58:59.896087+00
17349,20250903100010960,7,GREEN,2025-09-03 15:59:59.893817+00
17350,20250903100010961,6,RED,2025-09-03 16:00:59.906582+00
17351,20250903100010962,4,RED,2025-09-03 16:01:59.900882+00
17352,20250903100010963,8,RED,2025-09-03 16:02:59.932475+00
17353,20250903100010964,6,RED,2025-09-03 16:03:59.906317+00
17354,20250903100010965,7,GREEN,2025-09-03 16:04:59.88467+00
17355,20250903100010966,1,GREEN,2025-09-03 16:05:59.91944+00
17356,20250903100010967,7,GREEN,2025-09-03 16:06:59.897552+00
17357,20250903100010968,8,RED,2025-09-03 16:07:59.884229+00
17358,20250903100010969,4,RED,2025-09-03 16:08:59.901392+00
17359,20250903100010970,7,GREEN,2025-09-03 16:09:59.892112+00
17360,20250903100010971,7,GREEN,2025-09-03 16:10:59.883005+00
17361,20250903100010972,1,GREEN,2025-09-03 16:11:59.894625+00
17362,20250903100010973,0,VIOLET,2025-09-03 16:12:59.891228+00
17363,20250903100010974,0,VIOLET,2025-09-03 16:13:59.899127+00
17364,20250903100010975,3,GREEN,2025-09-03 16:14:59.882055+00
17365,20250903100010976,4,RED,2025-09-03 16:15:59.909768+00
17366,20250903100010977,2,RED,2025-09-03 16:16:59.881568+00
17367,20250903100010978,0,VIOLET,2025-09-03 16:17:59.891176+00
17368,20250903100010979,3,GREEN,2025-09-03 16:18:59.905937+00
17369,20250903100010980,2,RED,2025-09-03 16:19:59.885315+00
17370,20250903100010981,1,GREEN,2025-09-03 16:20:59.885628+00
17371,20250903100010982,4,RED,2025-09-03 16:21:59.890123+00
17372,20250903100010983,5,VIOLET,2025-09-03 16:22:59.88264+00
17373,20250903100010984,2,RED,2025-09-03 16:23:59.928353+00
17374,20250903100010985,7,GREEN,2025-09-03 16:24:59.897746+00
17375,20250903100010986,9,GREEN,2025-09-03 16:25:59.89725+00
17376,20250903100010987,6,RED,2025-09-03 16:26:59.885456+00
17377,20250903100010988,4,RED,2025-09-03 16:27:59.89012+00
17378,20250903100010989,4,RED,2025-09-03 16:28:59.890559+00
17379,20250903100010990,1,GREEN,2025-09-03 16:29:59.89066+00
17380,20250903100010991,2,RED,2025-09-03 16:30:59.887413+00
17381,20250903100010992,3,GREEN,2025-09-03 16:31:59.89771+00
17382,20250903100010993,5,VIOLET,2025-09-03 16:32:59.901722+00
17383,20250903100010994,1,GREEN,2025-09-03 16:33:59.885765+00
17384,20250903100010995,2,RED,2025-09-03 16:34:59.898937+00
17385,20250903100010996,1,GREEN,2025-09-03 16:35:59.898197+00
17386,20250903100010997,3,GREEN,2025-09-03 16:36:59.895388+00
17387,20250903100010998,9,GREEN,2025-09-03 16:37:59.890141+00
17388,20250903100010999,5,VIOLET,2025-09-03 16:38:59.887426+00
17389,20250903100011000,6,RED,2025-09-03 16:39:59.89826+00
17390,20250903100011001,4,RED,2025-09-03 16:40:59.894876+00
17391,20250903100011002,7,GREEN,2025-09-03 16:41:59.893635+00
17392,20250903100011003,3,GREEN,2025-09-03 16:42:59.894987+00
17393,20250903100011004,0,VIOLET,2025-09-03 16:43:59.894258+00
17394,20250903100011005,2,RED,2025-09-03 16:44:59.886788+00
17395,20250903100011006,0,VIOLET,2025-09-03 16:45:59.879993+00
17396,20250903100011007,0,VIOLET,2025-09-03 16:46:59.880291+00
17397,20250903100011008,1,GREEN,2025-09-03 16:47:59.887865+00
17398,20250903100011009,7,GREEN,2025-09-03 16:48:59.894509+00
17399,20250903100011010,3,GREEN,2025-09-03 16:49:59.885414+00
17400,20250903100011011,6,RED,2025-09-03 16:50:59.891143+00
17401,20250903100011012,7,GREEN,2025-09-03 16:51:59.90693+00
17402,20250903100011013,0,VIOLET,2025-09-03 16:52:59.89135+00
17403,20250903100011014,3,GREEN,2025-09-03 16:53:59.88317+00
17404,20250903100011015,0,VIOLET,2025-09-03 16:54:59.905225+00
17405,20250903100011016,9,GREEN,2025-09-03 16:55:59.889508+00
17406,20250903100011017,2,RED,2025-09-03 16:56:59.904369+00
17407,20250903100011018,3,GREEN,2025-09-03 16:57:59.916912+00
17408,20250903100011019,3,GREEN,2025-09-03 16:58:59.892153+00
17409,20250903100011020,1,GREEN,2025-09-03 16:59:59.887764+00
17410,20250903100011021,4,RED,2025-09-03 17:00:59.964158+00
17411,20250903100011022,0,VIOLET,2025-09-03 17:01:59.883665+00
17412,20250903100011023,3,GREEN,2025-09-03 17:02:59.897411+00
17413,20250903100011024,5,VIOLET,2025-09-03 17:03:59.906751+00
17414,20250903100011025,9,GREEN,2025-09-03 17:04:59.885057+00
17415,20250903100011026,7,GREEN,2025-09-03 17:05:59.888115+00
17416,20250903100011027,2,RED,2025-09-03 17:06:59.888997+00
17417,20250903100011028,8,RED,2025-09-03 17:07:59.881645+00
17418,20250903100011029,0,VIOLET,2025-09-03 17:08:59.888622+00
17419,20250903100011030,3,GREEN,2025-09-03 17:09:59.887467+00
17420,20250903100011031,2,RED,2025-09-03 17:10:59.876658+00
17421,20250903100011032,0,VIOLET,2025-09-03 17:11:59.895647+00
17422,20250903100011033,9,GREEN,2025-09-03 17:12:59.993827+00
17423,20250903100011034,0,VIOLET,2025-09-03 17:13:59.882399+00
17424,20250903100011035,8,RED,2025-09-03 17:14:59.878294+00
17425,20250903100011036,5,VIOLET,2025-09-03 17:15:59.895735+00
17426,20250903100011037,0,VIOLET,2025-09-03 17:16:59.881012+00
17427,20250903100011038,9,GREEN,2025-09-03 17:17:59.886179+00
17428,20250903100011039,9,GREEN,2025-09-03 17:18:59.881682+00
17429,20250903100011040,2,RED,2025-09-03 17:19:59.961309+00
17430,20250903100011041,9,GREEN,2025-09-03 17:20:59.88294+00
17431,20250903100011042,6,RED,2025-09-03 17:21:59.888136+00
17432,20250903100011043,2,RED,2025-09-03 17:22:59.894925+00
17433,20250903100011044,7,GREEN,2025-09-03 17:23:59.957291+00
17434,20250903100011045,6,RED,2025-09-03 17:24:59.883488+00
17435,20250903100011046,0,VIOLET,2025-09-03 17:25:59.895707+00
17436,20250903100011047,6,RED,2025-09-03 17:26:59.883162+00
17437,20250903100011048,4,RED,2025-09-03 17:27:59.891707+00
17438,20250903100011049,7,GREEN,2025-09-03 17:28:59.881805+00
17439,20250903100011050,1,GREEN,2025-09-03 17:29:59.890799+00
17440,20250903100011051,3,GREEN,2025-09-03 17:30:59.889732+00
17441,20250903100011052,1,GREEN,2025-09-03 17:31:59.890482+00
17442,20250903100011053,0,VIOLET,2025-09-03 17:32:59.877018+00
17443,20250903100011054,1,GREEN,2025-09-03 17:33:59.943158+00
17444,20250903100011055,8,RED,2025-09-03 17:34:59.882171+00
17445,20250903100011056,8,RED,2025-09-03 17:35:59.89051+00
17446,20250903100011057,7,GREEN,2025-09-03 17:36:59.889655+00
17447,20250903100011058,8,RED,2025-09-03 17:37:59.969711+00
17448,20250903100011059,7,GREEN,2025-09-03 17:38:59.885784+00
17449,20250903100011060,7,GREEN,2025-09-03 17:39:59.896324+00
17450,20250903100011061,7,GREEN,2025-09-03 17:40:59.88098+00
17451,20250903100011062,7,GREEN,2025-09-03 17:41:59.885958+00
17452,20250903100011063,3,GREEN,2025-09-03 17:42:59.902854+00
17453,20250903100011064,6,RED,2025-09-03 17:43:59.878179+00
17454,20250903100011065,5,VIOLET,2025-09-03 17:44:59.882423+00
17455,20250903100011066,8,RED,2025-09-03 17:45:59.876281+00
17456,20250903100011067,8,RED,2025-09-03 17:46:59.891392+00
17457,20250903100011068,3,GREEN,2025-09-03 17:47:59.882609+00
17458,20250903100011069,4,RED,2025-09-03 17:48:59.8881+00
17459,20250903100011070,0,VIOLET,2025-09-03 17:49:59.88926+00
17460,20250903100011071,7,GREEN,2025-09-03 17:50:59.904373+00
17461,20250903100011072,9,GREEN,2025-09-03 17:51:59.911339+00
17462,20250903100011073,9,GREEN,2025-09-03 17:52:59.879105+00
17463,20250903100011074,7,GREEN,2025-09-03 17:53:59.880518+00
17464,20250903100011075,1,GREEN,2025-09-03 17:54:59.89084+00
17465,20250903100011076,8,RED,2025-09-03 17:55:59.890799+00
17466,20250903100011077,0,VIOLET,2025-09-03 17:56:59.895126+00
17467,20250903100011078,4,RED,2025-09-03 17:57:59.892066+00
17468,20250903100011079,1,GREEN,2025-09-03 17:58:59.882958+00
17469,20250903100011080,5,VIOLET,2025-09-03 17:59:59.883522+00
17470,20250903100011081,4,RED,2025-09-03 18:00:59.891168+00
17471,20250903100011082,7,GREEN,2025-09-03 18:01:59.888961+00
17472,20250903100011083,6,RED,2025-09-03 18:02:59.894745+00
17473,20250903100011084,5,VIOLET,2025-09-03 18:03:59.877301+00
17474,20250903100011085,0,VIOLET,2025-09-03 18:04:59.882413+00
17475,20250903100011086,3,GREEN,2025-09-03 18:05:59.887932+00
17476,20250903100011087,2,RED,2025-09-03 18:06:59.884223+00
17477,20250903100011088,0,VIOLET,2025-09-03 18:07:59.887701+00
17478,20250903100011089,5,VIOLET,2025-09-03 18:08:59.885888+00
17479,20250903100011090,2,RED,2025-09-03 18:09:59.892514+00
17480,20250903100011091,9,GREEN,2025-09-03 18:10:59.880692+00
17481,20250903100011092,3,GREEN,2025-09-03 18:11:59.906159+00
17482,20250903100011093,2,RED,2025-09-03 18:12:59.884216+00
17483,20250903100011094,2,RED,2025-09-03 18:13:59.880755+00
17484,20250903100011095,5,VIOLET,2025-09-03 18:14:59.888902+00
17485,20250903100011096,7,GREEN,2025-09-03 18:15:59.884468+00
17486,20250903100011097,0,VIOLET,2025-09-03 18:16:59.890535+00
17487,20250903100011098,1,GREEN,2025-09-03 18:17:59.881632+00
17488,20250903100011099,5,VIOLET,2025-09-03 18:18:59.906383+00
17489,20250903100011100,3,GREEN,2025-09-03 18:19:59.892641+00
17490,20250903100011101,9,GREEN,2025-09-03 18:20:59.890897+00
17491,20250903100011102,1,GREEN,2025-09-03 18:21:59.886785+00
17492,20250903100011103,4,RED,2025-09-03 18:22:59.889711+00
17493,20250903100011104,4,RED,2025-09-03 18:23:59.883152+00
17494,20250903100011105,9,GREEN,2025-09-03 18:24:59.877849+00
17495,20250903100011106,1,GREEN,2025-09-03 18:25:59.894806+00
17496,20250903100011107,0,VIOLET,2025-09-03 18:26:59.881017+00
17497,20250903100011108,8,RED,2025-09-03 18:27:59.878924+00
17498,20250903100011109,6,RED,2025-09-03 18:28:59.883127+00
17499,20250903100011110,0,VIOLET,2025-09-03 18:29:59.915999+00
17500,20250903100011111,3,GREEN,2025-09-03 18:30:59.89257+00
17501,20250903100011112,6,RED,2025-09-03 18:31:59.883566+00
17502,20250903100011113,1,GREEN,2025-09-03 18:32:59.892094+00
17503,20250903100011114,8,RED,2025-09-03 18:33:59.886901+00
17504,20250903100011115,4,RED,2025-09-03 18:34:59.890239+00
17505,20250903100011116,6,RED,2025-09-03 18:35:59.887187+00
17506,20250903100011117,3,GREEN,2025-09-03 18:36:59.887614+00
17507,20250903100011118,4,RED,2025-09-03 18:37:59.88352+00
17508,20250903100011119,5,VIOLET,2025-09-03 18:38:59.880877+00
17509,20250903100011120,0,VIOLET,2025-09-03 18:39:59.881617+00
17510,20250903100011121,4,RED,2025-09-03 18:40:59.893139+00
17511,20250903100011122,9,GREEN,2025-09-03 18:41:59.887395+00
17512,20250903100011123,2,RED,2025-09-03 18:42:59.884585+00
17513,20250903100011124,7,GREEN,2025-09-03 18:43:59.892062+00
17514,20250903100011125,1,GREEN,2025-09-03 18:44:59.891366+00
17515,20250903100011126,3,GREEN,2025-09-03 18:45:59.906982+00
17516,20250903100011127,7,GREEN,2025-09-03 18:46:59.885494+00
17517,20250903100011128,6,RED,2025-09-03 18:47:59.877931+00
17518,20250903100011129,7,GREEN,2025-09-03 18:48:59.881364+00
17519,20250903100011130,5,VIOLET,2025-09-03 18:49:59.885471+00
17520,20250903100011131,9,GREEN,2025-09-03 18:50:59.880994+00
17521,20250903100011132,1,GREEN,2025-09-03 18:51:59.878163+00
17522,20250903100011133,2,RED,2025-09-03 18:52:59.889178+00
17523,20250903100011134,9,GREEN,2025-09-03 18:53:59.881711+00
17524,20250903100011135,7,GREEN,2025-09-03 18:54:59.877071+00
17525,20250903100011136,2,RED,2025-09-03 18:55:59.888644+00
17526,20250903100011137,9,GREEN,2025-09-03 18:56:59.893381+00
17527,20250903100011138,8,RED,2025-09-03 18:57:59.890504+00
17528,20250903100011139,2,RED,2025-09-03 18:58:59.886692+00
17529,20250903100011140,7,GREEN,2025-09-03 18:59:59.883691+00
17530,20250903100011141,4,RED,2025-09-03 19:00:59.875767+00
17531,20250903100011142,3,GREEN,2025-09-03 19:01:59.89235+00
17532,20250903100011143,1,GREEN,2025-09-03 19:02:59.889401+00
17533,20250903100011144,0,VIOLET,2025-09-03 19:03:59.896794+00
17534,20250903100011145,9,GREEN,2025-09-03 19:04:59.878882+00
17535,20250903100011146,9,GREEN,2025-09-03 19:06:00.04452+00
17536,20250903100011147,8,RED,2025-09-03 19:06:59.88192+00
17537,20250903100011148,8,RED,2025-09-03 19:07:59.891601+00
17538,20250903100011149,3,GREEN,2025-09-03 19:08:59.885201+00
17539,20250903100011150,1,GREEN,2025-09-03 19:09:59.886148+00
17540,20250903100011151,5,VIOLET,2025-09-03 19:10:59.88376+00
17541,20250903100011152,6,RED,2025-09-03 19:11:59.883248+00
17542,20250903100011153,3,GREEN,2025-09-03 19:12:59.885861+00
17543,20250903100011154,5,VIOLET,2025-09-03 19:13:59.889474+00
17544,20250903100011155,3,GREEN,2025-09-03 19:14:59.879555+00
17545,20250903100011156,0,VIOLET,2025-09-03 19:15:59.890036+00
17546,20250903100011157,8,RED,2025-09-03 19:16:59.902635+00
17547,20250903100011158,5,VIOLET,2025-09-03 19:17:59.881455+00
17548,20250903100011159,2,RED,2025-09-03 19:18:59.894137+00
17549,20250903100011160,2,RED,2025-09-03 19:19:59.886668+00
17550,20250903100011161,3,GREEN,2025-09-03 19:20:59.89096+00
17551,20250903100011162,3,GREEN,2025-09-03 19:21:59.881481+00
17552,20250903100011163,9,GREEN,2025-09-03 19:22:59.892901+00
17553,20250903100011164,4,RED,2025-09-03 19:23:59.895603+00
17554,20250903100011165,9,GREEN,2025-09-03 19:24:59.893644+00
17555,20250903100011166,2,RED,2025-09-03 19:25:59.892432+00
17556,20250903100011167,0,VIOLET,2025-09-03 19:26:59.893795+00
17557,20250903100011168,7,GREEN,2025-09-03 19:27:59.881676+00
17558,20250903100011169,5,VIOLET,2025-09-03 19:28:59.891097+00
17559,20250903100011170,0,VIOLET,2025-09-03 19:29:59.878059+00
17560,20250903100011171,3,GREEN,2025-09-03 19:30:59.88438+00
17561,20250903100011172,4,RED,2025-09-03 19:31:59.881503+00
17562,20250903100011173,7,GREEN,2025-09-03 19:32:59.884296+00
17563,20250903100011174,1,GREEN,2025-09-03 19:33:59.951428+00
17564,20250903100011175,9,GREEN,2025-09-03 19:34:59.886098+00
17565,20250903100011176,3,GREEN,2025-09-03 19:35:59.886308+00
17566,20250903100011177,8,RED,2025-09-03 19:36:59.888725+00
17567,20250903100011178,7,GREEN,2025-09-03 19:37:59.879807+00
17568,20250903100011179,3,GREEN,2025-09-03 19:38:59.883042+00
17569,20250903100011180,7,GREEN,2025-09-03 19:39:59.880191+00
17570,20250903100011181,8,RED,2025-09-03 19:40:59.894859+00
17571,20250903100011182,6,RED,2025-09-03 19:41:59.886335+00
17572,20250903100011183,3,GREEN,2025-09-03 19:42:59.894659+00
17573,20250903100011184,8,RED,2025-09-03 19:43:59.880146+00
17574,20250903100011185,2,RED,2025-09-03 19:44:59.881023+00
17575,20250903100011186,0,VIOLET,2025-09-03 19:45:59.878765+00
17576,20250903100011187,4,RED,2025-09-03 19:46:59.882645+00
17577,20250903100011188,2,RED,2025-09-03 19:47:59.884646+00
17578,20250903100011189,2,RED,2025-09-03 19:48:59.882604+00
17579,20250903100011190,6,RED,2025-09-03 19:49:59.883807+00
17580,20250903100011191,6,RED,2025-09-03 19:50:59.8842+00
17581,20250903100011192,4,RED,2025-09-03 19:51:59.890001+00
17582,20250903100011193,9,GREEN,2025-09-03 19:52:59.880256+00
17583,20250903100011194,8,RED,2025-09-03 19:53:59.885559+00
17584,20250903100011195,7,GREEN,2025-09-03 19:54:59.887945+00
17585,20250903100011196,5,VIOLET,2025-09-03 19:55:59.88517+00
17586,20250903100011197,7,GREEN,2025-09-03 19:56:59.875405+00
17587,20250903100011198,0,VIOLET,2025-09-03 19:57:59.884368+00
17588,20250903100011199,1,GREEN,2025-09-03 19:58:59.890266+00
17589,20250903100011200,6,RED,2025-09-03 19:59:59.880971+00
17590,20250903100011201,9,GREEN,2025-09-03 20:00:59.887644+00
17591,20250903100011202,6,RED,2025-09-03 20:01:59.883332+00
17592,20250903100011203,3,GREEN,2025-09-03 20:02:59.889192+00
17593,20250903100011204,8,RED,2025-09-03 20:03:59.877262+00
17594,20250903100011205,9,GREEN,2025-09-03 20:04:59.895064+00
17595,20250903100011206,5,VIOLET,2025-09-03 20:05:59.896484+00
17596,20250903100011207,1,GREEN,2025-09-03 20:06:59.884421+00
17597,20250903100011208,3,GREEN,2025-09-03 20:07:59.88197+00
17598,20250903100011209,1,GREEN,2025-09-03 20:08:59.895139+00
17599,20250903100011210,3,GREEN,2025-09-03 20:09:59.883631+00
17600,20250903100011211,3,GREEN,2025-09-03 20:10:59.885462+00
17601,20250903100011212,8,RED,2025-09-03 20:11:59.889015+00
17602,20250903100011213,9,GREEN,2025-09-03 20:12:59.882289+00
17603,20250903100011214,4,RED,2025-09-03 20:13:59.876496+00
